task_id,City,T_clear,E_clear,T_dark,E_dark,Delta_T,Delta_E,latitude,hdd,cdd,ghi,t_ave,C_Total_GJ,C_Day_GJ,C_Night_GJ,H_Total_GJ,H_Day_GJ,H_Night_GJ,Total_HVAC_GJ,Annual_DNI_kWhm2,Annual_DHI_kWhm2,t_avg,t_min,t_max,avg_rh,avg_ws,shgc_clear,shgc_dark,Delta_SHGC,Ave_SHGC
USA_TX_Wichita.Falls.723510_TMY2_tc0.1_ec0.9_td0.1_ed0.9,USA_TX_Wichita.Falls.723510_TMY2,0.1,0.9,0.1,0.9,0,0,33.97,1815.7,3276.5,1803.46,17.09,216.7493,163.8076,52.9417,241.9638,92.3606,149.6032,458.7131,1933.57,639,17.09,-13.3,42.8,65.86,5.68,0.245726,0.245726,0,0.245726
USA_TX_Wichita.Falls.723510_TMY2_tc0.2_ec0.3_td0.1_ed0.4,USA_TX_Wichita.Falls.723510_TMY2,0.2,0.3,0.1,0.4,0.1,0.1,33.97,1815.7,3276.5,1803.46,17.09,226.9298,172.8404,54.0894,210.9435,79.0477,131.8958,437.8733,1933.57,639,17.09,-13.3,42.8,65.86,5.68,0.350296,0.270456,0.07984,0.310376
USA_TX_Wichita.Falls.723510_TMY2_tc0.5_ec0.6_td0.4_ed0.7,USA_TX_Wichita.Falls.723510_TMY2,0.5,0.6,0.4,0.7,0.1,0.1,33.97,1815.7,3276.5,1803.46,17.09,247.8084,187.7556,60.0529,191.7192,71.9728,119.7464,439.5276,1933.57,639,17.09,-13.3,42.8,65.86,5.68,0.575575,0.492892,0.082683,0.5342335
USA_TX_Wichita.Falls.723510_TMY2_tc0.4_ec0.5_td0.3_ed0.7,USA_TX_Wichita.Falls.723510_TMY2,0.4,0.5,0.3,0.7,0.1,0.2,33.97,1815.7,3276.5,1803.46,17.09,238.374,180.5959,57.7782,199.0105,74.7111,124.2995,437.3845,1933.57,639,17.09,-13.3,42.8,65.86,5.68,0.499023,0.413018,0.086005,0.4560205
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.6_ec0.3_td0.3_ed0.3,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.6,0.3,0.3,0.3,0.3,0,31.78,1456.6,3769.7,1935.67,18.99,273.925,200.1047,73.8203,90.4184,28.2108,62.2076,364.3434,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.660822,0.427877,0.232945,0.5443495
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.1_ec0.1_td0.1_ed0.1,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.1,0.1,0.1,0.1,0,0,31.78,1456.6,3769.7,1935.67,18.99,263.8016,194.3274,69.4742,101.9593,31.2073,70.752,365.7609,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.285257,0.285257,0,0.285257
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.9_ec0.1_td0.1_ed0.9,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.9,0.1,0.1,0.9,0.8,0.8,31.78,1456.6,3769.7,1935.67,18.99,242.2035,175.9787,66.2248,89.0795,27.246,61.8335,331.283,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.901883,0.245726,0.656157,0.5738045
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.6_ec0.2_td0.4_ed0.6,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.6,0.2,0.4,0.6,0.2,0.4,31.78,1456.6,3769.7,1935.67,18.99,275.9922,200.7051,75.2871,88.1352,27.4752,60.66,364.1274,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.664027,0.495226,0.168801,0.5796265
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.9_ec0.9_td0.9_ed0.9,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.9,0.9,0.9,0.9,0,0,31.78,1456.6,3769.7,1935.67,18.99,328.2669,238.8934,89.3734,80.8794,25.6822,55.1971,409.1463,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.901537,0.901537,0,0.901537
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.4_ec0.6_td0.3_ed0.7,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.4,0.6,0.3,0.7,0.1,0.1,31.78,1456.6,3769.7,1935.67,18.99,263.6038,191.5806,72.0232,102.5434,31.888,70.6554,366.1472,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.495226,0.413018,0.082208,0.454122
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.8_ec0.6_td0.7_ed0.9,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.8,0.6,0.7,0.9,0.1,0.3,31.78,1456.6,3769.7,1935.67,18.99,303.9892,220.8745,83.1147,84.1234,26.515,57.6084,388.1126,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.818839,0.734382,0.084457,0.7766105
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.7_ec0.2_td0.2_ed0.6,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.7,0.2,0.2,0.6,0.5,0.4,31.78,1456.6,3769.7,1935.67,18.99,257.2452,187.4596,69.7856,90.6327,27.8784,62.7543,347.8779,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.741935,0.33689,0.405045,0.5394125
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.6_ec0.8_td0.2_ed0.8,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.6,0.8,0.2,0.8,0.4,0,31.78,1456.6,3769.7,1935.67,18.99,252.6645,183.6092,69.0553,102.6441,31.6043,71.0397,355.3086,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.652613,0.329176,0.323437,0.4908945
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.4_ec0.4_td0.3_ed0.5,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.4,0.4,0.3,0.5,0.1,0.1,31.78,1456.6,3769.7,1935.67,18.99,267.985,195.1984,72.7865,98.1213,30.5284,67.5929,366.1063,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.501529,0.420223,0.081306,0.460876
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.6_ec0.4_td0.4_ed0.7,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.6,0.4,0.4,0.7,0.2,0.3,31.78,1456.6,3769.7,1935.67,18.99,274.0869,199.163,74.9239,91.6532,28.5604,63.0929,365.7401,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.659248,0.492892,0.166356,0.57607
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.8_ec0.6_td0.3_ed0.6,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.8,0.6,0.3,0.6,0.5,0,31.78,1456.6,3769.7,1935.67,18.99,266.7843,194.2243,72.56,91.8161,28.4075,63.4085,358.6004,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.818839,0.415561,0.403278,0.6172
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.5_ec0.5_td0.2_ed0.7,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.5,0.5,0.2,0.7,0.3,0.2,31.78,1456.6,3769.7,1935.67,18.99,254.4611,185.1191,69.342,100.6532,31.026,69.6272,355.1143,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.577491,0.332617,0.244874,0.455054
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.7_ec0.2_td0.5_ed0.5,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.7,0.2,0.5,0.5,0.2,0.3,31.78,1456.6,3769.7,1935.67,18.99,287.9969,209.4478,78.5491,83.7075,26.2968,57.4107,371.7044,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.741935,0.577491,0.164444,0.659713
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.9_ec0.1_td0.9_ed0.1,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.9,0.1,0.9,0.1,0,0,31.78,1456.6,3769.7,1935.67,18.99,335.5551,242.9314,92.6237,70.9227,22.9223,48.0004,406.4778,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.901883,0.901883,0,0.901883
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.1_ec0.2_td0.1_ed0.7,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.1,0.2,0.1,0.7,0,0.5,31.78,1456.6,3769.7,1935.67,18.99,244.4729,177.9358,66.5371,109.2318,33.0364,76.1954,353.7047,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.280975,0.254098,0.026877,0.2675365
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.1_ec0.1_td0.1_ed0.9,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.1,0.1,0.1,0.9,0,0.8,31.78,1456.6,3769.7,1935.67,18.99,240.3947,174.4539,65.9408,107.2871,32.1992,75.0879,347.6818,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.285257,0.245726,0.039531,0.2654915
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.9_ec0.9_td0.1_ed0.9,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.9,0.9,0.1,0.9,0.8,0,31.78,1456.6,3769.7,1935.67,18.99,242.1556,175.9433,66.2123,99.6756,30.2726,69.4029,341.8312,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.901537,0.245726,0.655811,0.5736315
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.3_ec0.3_td0.3_ed0.8,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.3,0.3,0.3,0.8,0,0.5,31.78,1456.6,3769.7,1935.67,18.99,261.587,189.9082,71.6788,100.5118,31.007,69.5048,362.0988,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.427877,0.409899,0.017978,0.418888
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.7_ec0.5_td0.3_ed0.8,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.7,0.5,0.3,0.8,0.4,0.3,31.78,1456.6,3769.7,1935.67,18.99,262.6576,190.8062,71.8514,93.6086,28.8962,64.7125,356.2662,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.738268,0.409899,0.328369,0.5740835
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.7_ec0.2_td0.5_ed0.9,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.7,0.2,0.5,0.9,0.2,0.7,31.78,1456.6,3769.7,1935.67,18.99,281.7307,204.5071,77.2236,85.055,26.5588,58.4962,366.7857,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.741935,0.570103,0.171832,0.656019
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.7_ec0.2_td0.1_ed0.2,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.7,0.2,0.1,0.2,0.6,0,31.78,1456.6,3769.7,1935.67,18.99,260.9894,191.9587,69.0307,90.7837,27.9611,62.8226,351.7731,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.741935,0.280975,0.46096,0.511455
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.9_ec0.1_td0.1_ed0.1,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.9,0.1,0.1,0.1,0.8,0,31.78,1456.6,3769.7,1935.67,18.99,265.6851,195.9335,69.7516,85.001,26.369,58.6321,350.6861,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.901883,0.285257,0.616626,0.59357
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.9_ec0.1_td0.5_ed0.8,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.9,0.1,0.5,0.8,0.4,0.7,31.78,1456.6,3769.7,1935.67,18.99,283.6049,206.0138,77.5911,79.9913,25.1179,54.8733,363.5962,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.901883,0.571595,0.330288,0.736739
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.9_ec0.1_td0.9_ed0.9,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.9,0.1,0.9,0.9,0,0.8,31.78,1456.6,3769.7,1935.67,18.99,328.4328,239.0252,89.4076,73.0799,23.3423,49.7376,401.5127,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.901883,0.901537,0.000346,0.90171
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.6_ec0.3_td0.3_ed0.3,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.6,0.3,0.3,0.3,0.3,0,38.87,2352.2,2403.7,1456.53,14.13,174.0739,124.5934,49.4804,277.8747,103.1904,174.6843,451.9486,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.660822,0.427877,0.232945,0.5443495
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.1_ec0.9_td0.1_ed0.9,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.1,0.9,0.1,0.9,0,0,31.78,1456.6,3769.7,1935.67,18.99,239.9448,174.0828,65.862,126.7869,39.1021,87.6849,366.7317,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.245726,0.245726,0,0.245726
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.8_ec0.3_td0.5_ed0.9,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.8,0.3,0.5,0.9,0.3,0.6,31.78,1456.6,3769.7,1935.67,18.99,281.9801,204.7183,77.2617,84.6693,26.4366,58.2327,366.6494,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.820522,0.570103,0.250419,0.6953125
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.5_ec0.6_td0.4_ed0.7,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.5,0.6,0.4,0.7,0.1,0.1,31.78,1456.6,3769.7,1935.67,18.99,273.7242,198.8606,74.8636,97.0468,30.3252,66.7216,370.771,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.575575,0.492892,0.082683,0.5342335
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.6_ec0.2_td0.4_ed0.6,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.6,0.2,0.4,0.6,0.2,0.4,38.87,2352.2,2403.7,1456.53,14.13,175.2522,124.7247,50.5275,272.7318,101.0707,171.6611,447.984,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.664027,0.495226,0.168801,0.5796265
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.2_ec0.3_td0.1_ed0.4,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.2,0.3,0.1,0.4,0.1,0.1,31.78,1456.6,3769.7,1935.67,18.99,252.6368,184.8816,67.7552,106.6819,32.6601,74.0218,359.3187,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.350296,0.270456,0.07984,0.310376
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.1_ec0.1_td0.1_ed0.1,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.1,0.1,0.1,0.1,0,0,38.87,2352.2,2403.7,1456.53,14.13,167.3446,120.9674,46.3773,313.6844,116.8048,196.8796,481.029,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.285257,0.285257,0,0.285257
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.9_ec0.1_td0.1_ed0.9,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.9,0.1,0.1,0.9,0.8,0.8,38.87,2352.2,2403.7,1456.53,14.13,153.4945,108.8153,44.6792,262.2081,96.3718,165.8362,415.7026,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.901883,0.245726,0.656157,0.5738045
USA_TX_Wink-Winkler.County.AP.722656_TMY3_tc0.4_ec0.5_td0.3_ed0.7,USA_TX_Wink-Winkler.County.AP.722656_TMY3,0.4,0.5,0.3,0.7,0.1,0.2,31.78,1456.6,3769.7,1935.67,18.99,263.6446,191.6136,72.031,100.8955,31.3262,69.5693,364.5401,2200.26,575.18,18.99,-12,43.9,49.58,4.19,0.499023,0.413018,0.086005,0.4560205
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.9_ec0.9_td0.9_ed0.9,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.9,0.9,0.9,0.9,0,0,38.87,2352.2,2403.7,1456.53,14.13,209.6075,149.6335,59.974,255.1126,94.8549,160.2577,464.7201,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.901537,0.901537,0,0.901537
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.4_ec0.6_td0.3_ed0.7,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.4,0.6,0.3,0.7,0.1,0.1,38.87,2352.2,2403.7,1456.53,14.13,166.93,118.6139,48.3161,312.242,116.9769,195.2651,479.172,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.495226,0.413018,0.082208,0.454122
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.8_ec0.6_td0.7_ed0.9,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.8,0.6,0.7,0.9,0.1,0.3,38.87,2352.2,2403.7,1456.53,14.13,193.6889,137.8863,55.8026,262.6532,97.533,165.1203,456.3421,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.818839,0.734382,0.084457,0.7766105
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.7_ec0.2_td0.2_ed0.6,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.7,0.2,0.2,0.6,0.5,0.4,38.87,2352.2,2403.7,1456.53,14.13,163.2155,116.3047,46.9108,273.3386,100.8327,172.5059,436.5541,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.741935,0.33689,0.405045,0.5394125
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.6_ec0.8_td0.2_ed0.8,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.6,0.8,0.2,0.8,0.4,0,38.87,2352.2,2403.7,1456.53,14.13,160.0086,113.5809,46.4277,305.2909,113.5921,191.6989,465.2995,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.652613,0.329176,0.323437,0.4908945
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.4_ec0.4_td0.3_ed0.5,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.4,0.4,0.3,0.5,0.1,0.1,38.87,2352.2,2403.7,1456.53,14.13,169.8745,121.0898,48.7846,301.7366,112.7066,189.03,471.6111,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.501529,0.420223,0.081306,0.460876
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.8_ec0.6_td0.3_ed0.6,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.8,0.6,0.3,0.6,0.5,0,38.87,2352.2,2403.7,1456.53,14.13,169.4289,120.669,48.7599,276.9143,102.4229,174.4914,446.3432,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.818839,0.415561,0.403278,0.6172
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.6_ec0.4_td0.4_ed0.7,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.6,0.4,0.4,0.7,0.2,0.3,38.87,2352.2,2403.7,1456.53,14.13,173.9502,123.654,50.2962,281.9792,104.7381,177.2411,455.9294,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.659248,0.492892,0.166356,0.57607
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.5_ec0.5_td0.2_ed0.7,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.5,0.5,0.2,0.7,0.3,0.2,38.87,2352.2,2403.7,1456.53,14.13,161.1438,114.5681,46.5757,302.7335,112.7052,190.0283,463.8773,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.577491,0.332617,0.244874,0.455054
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.1_ec0.2_td0.1_ed0.7,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.1,0.2,0.1,0.7,0,0.5,38.87,2352.2,2403.7,1456.53,14.13,154.4537,109.8152,44.6385,329.4438,122.623,206.8208,483.8975,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.280975,0.254098,0.026877,0.2675365
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.7_ec0.2_td0.5_ed0.5,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.7,0.2,0.5,0.5,0.2,0.3,38.87,2352.2,2403.7,1456.53,14.13,183.257,130.5445,52.7126,260.7429,96.7065,164.0365,443.9999,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.741935,0.577491,0.164444,0.659713
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.1_ec0.1_td0.1_ed0.9,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.1,0.1,0.1,0.9,0,0.8,38.87,2352.2,2403.7,1456.53,14.13,151.7784,107.4736,44.3048,324.3208,120.0985,204.2222,476.0992,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.285257,0.245726,0.039531,0.2654915
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.9_ec0.1_td0.9_ed0.1,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.9,0.1,0.9,0.1,0,0,38.87,2352.2,2403.7,1456.53,14.13,214.989,152.787,62.202,227.2175,85.0483,142.1692,442.2065,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.901883,0.901883,0,0.901883
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.3_ec0.3_td0.3_ed0.8,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.3,0.3,0.3,0.8,0,0.5,38.87,2352.2,2403.7,1456.53,14.13,165.5555,117.4564,48.0991,308.8707,115.1814,193.6893,474.4262,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.427877,0.409899,0.017978,0.418888
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.9_ec0.9_td0.1_ed0.9,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.9,0.9,0.1,0.9,0.8,0,38.87,2352.2,2403.7,1456.53,14.13,153.4296,108.7736,44.656,289.0676,106.1615,182.9062,442.4972,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.901537,0.245726,0.655811,0.5736315
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.7_ec0.5_td0.3_ed0.8,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.7,0.5,0.3,0.8,0.4,0.3,38.87,2352.2,2403.7,1456.53,14.13,166.572,118.2645,48.3075,282.8136,104.6481,178.1655,449.3856,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.738268,0.409899,0.328369,0.5740835
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.7_ec0.2_td0.5_ed0.9,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.7,0.2,0.5,0.9,0.2,0.7,38.87,2352.2,2403.7,1456.53,14.13,178.9959,127.1177,51.8782,263.7132,97.5706,166.1426,442.7091,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.741935,0.570103,0.171832,0.656019
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.9_ec0.1_td0.1_ed0.1,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.9,0.1,0.1,0.1,0.8,0,38.87,2352.2,2403.7,1456.53,14.13,169.3838,122.6071,46.7767,253.6166,93.7774,159.8392,423.0004,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.901883,0.285257,0.616626,0.59357
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.7_ec0.2_td0.1_ed0.2,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.7,0.2,0.1,0.2,0.6,0,38.87,2352.2,2403.7,1456.53,14.13,165.9888,119.7116,46.2772,272.2954,100.5737,171.7217,438.2842,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.741935,0.280975,0.46096,0.511455
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.9_ec0.1_td0.5_ed0.8,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.9,0.1,0.5,0.8,0.4,0.7,38.87,2352.2,2403.7,1456.53,14.13,180.4993,128.3232,52.1761,245.9247,91.1067,154.818,426.424,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.901883,0.571595,0.330288,0.736739
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.9_ec0.1_td0.9_ed0.9,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.9,0.1,0.9,0.9,0,0.8,38.87,2352.2,2403.7,1456.53,14.13,209.8514,149.8163,60.0351,231.6383,86.2308,145.4075,441.4897,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.901883,0.901537,0.000346,0.90171
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.8_ec0.3_td0.5_ed0.9,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.8,0.3,0.5,0.9,0.3,0.6,38.87,2352.2,2403.7,1456.53,14.13,179.2555,127.3283,51.9272,260.8659,96.5141,164.3518,440.1214,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.820522,0.570103,0.250419,0.6953125
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.1_ec0.9_td0.1_ed0.9,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.1,0.9,0.1,0.9,0,0,38.87,2352.2,2403.7,1456.53,14.13,151.3488,107.1506,44.1982,369.2363,140.3345,228.9018,520.5851,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.245726,0.245726,0,0.245726
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.5_ec0.6_td0.4_ed0.7,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.5,0.6,0.4,0.7,0.1,0.1,38.87,2352.2,2403.7,1456.53,14.13,173.5772,123.3589,50.2183,298.5086,111.5496,186.959,472.0858,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.575575,0.492892,0.082683,0.5342335
USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3_tc0.2_ec0.3_td0.1_ed0.4,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3,0.2,0.3,0.1,0.4,0.1,0.1,38.87,2352.2,2403.7,1456.53,14.13,159.9491,114.5742,45.3749,322.3619,120.4137,201.9482,482.311,1370.31,652.05,14.13,-13.9,36.7,66.45,4.01,0.350296,0.270456,0.07984,0.310376
